,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,horizons,agent,Edistance
1721,2,3,44.54188633457006,31,16,71,0.4,204,rough,10,per_gpt,1
1722,3,4,39.67578375902506,28,16,71,0.4,204,rough,10,per_gpt,1
1723,4,5,0.0,0,16,71,0.4,204,rough,10,per_gpt,1
1724,5,6,8.08929976992316,7,16,71,0.4,204,rough,10,per_gpt,1
1725,6,2,51.78657345099678,37,16,71,0.4,204,rough,10,per_gpt,4
1726,7,3,44.54188633457006,30,16,71,0.4,204,rough,10,per_gpt,1
1727,8,4,39.67578375902506,31,16,71,0.4,204,rough,10,per_gpt,1
1728,9,2,51.78657345099678,37,16,71,0.4,204,rough,10,per_gpt,2
1729,10,3,44.54188633457006,32,16,71,0.4,204,rough,10,per_gpt,1
1730,0,2,26.99007478325084,18,14,60,0.0,205,rough,10,per_gpt,-1
1731,1,3,21.35064742428969,11,14,60,0.0,205,rough,10,per_gpt,1
1732,2,4,30.48609313062981,20,14,60,0.0,205,rough,10,per_gpt,1
1733,3,5,25.184441594235068,15,14,60,0.0,205,rough,10,per_gpt,1
1734,4,6,43.35090635080776,27,14,60,0.0,205,rough,10,per_gpt,1
1735,5,7,53.69624383652069,33,14,60,0.0,205,rough,10,per_gpt,1
1736,6,8,44.476167646166296,27,14,60,0.0,205,rough,10,per_gpt,1
1737,7,9,63.46036384231864,39,14,60,0.0,205,rough,10,per_gpt,1
1738,8,10,60.15967713897674,36,14,60,0.0,205,rough,10,per_gpt,1
1739,9,11,45.19758847934451,26,14,60,0.0,205,rough,10,per_gpt,1
1740,10,12,34.88361525184188,21,14,60,0.0,205,rough,10,per_gpt,1
1741,0,4,74.00032605296465,56,5,77,0.2,206,rough,10,per_gpt,-1
1742,1,5,71.82280016954185,55,5,77,0.2,206,rough,10,per_gpt,1
1743,2,6,61.33451376143363,47,5,77,0.2,206,rough,10,per_gpt,1
1744,3,7,60.6437546891454,46,5,77,0.2,206,rough,10,per_gpt,1
1745,4,8,81.12858687422094,60,5,77,0.2,206,rough,10,per_gpt,1
1746,5,9,80.49062166121729,62,5,77,0.2,206,rough,10,per_gpt,1
1747,6,10,74.70914133301335,58,5,77,0.2,206,rough,10,per_gpt,1
1748,7,11,100.0,77,5,77,0.2,206,rough,10,per_gpt,1
1749,8,12,57.37797402370305,44,5,77,0.2,206,rough,10,per_gpt,1
1750,9,9,80.49062166121729,62,5,77,0.2,206,rough,10,per_gpt,3
1751,10,11,100.0,77,5,77,0.2,206,rough,10,per_gpt,2
1752,0,9,71.07425431413056,56,2,80,0.2,207,rough,10,per_gpt,-1
1753,1,8,100.0,79,2,80,0.2,207,rough,10,per_gpt,1
1754,2,7,94.31653125242438,76,2,80,0.2,207,rough,10,per_gpt,1
1755,3,10,54.97138044516832,45,2,80,0.2,207,rough,10,per_gpt,3
1756,4,11,67.5571200155954,53,2,80,0.2,207,rough,10,per_gpt,1
1757,5,12,19.835641932627297,17,2,80,0.2,207,rough,10,per_gpt,1
1758,6,7,94.31653125242438,75,2,80,0.2,207,rough,10,per_gpt,5
1759,7,8,100.0,79,2,80,0.2,207,rough,10,per_gpt,1
1760,8,9,71.07425431413056,57,2,80,0.2,207,rough,10,per_gpt,1
1761,9,7,94.31653125242438,75,2,80,0.2,207,rough,10,per_gpt,2
1762,10,8,100.0,79,2,80,0.2,207,rough,10,per_gpt,1
1763,0,30,42.89064803639478,34,7,80,0.4,208,rough,10,per_gpt,-1
1764,1,29,43.39939347202208,33,7,80,0.4,208,rough,10,per_gpt,1
1765,2,28,25.706490682451825,22,7,80,0.4,208,rough,10,per_gpt,1
1766,3,27,28.98055547052017,23,7,80,0.4,208,rough,10,per_gpt,1
1767,4,26,48.57687373965502,38,7,80,0.4,208,rough,10,per_gpt,1
1768,5,25,42.7499048636322,36,7,80,0.4,208,rough,10,per_gpt,1
1769,6,24,38.762589327331,30,7,80,0.4,208,rough,10,per_gpt,1
1770,7,23,72.68443233895277,57,7,80,0.4,208,rough,10,per_gpt,1
1771,8,22,100.0,79,7,80,0.4,208,rough,10,per_gpt,1
1772,9,21,56.220827971697474,45,7,80,0.4,208,rough,10,per_gpt,1
1773,10,22,100.0,81,7,80,0.4,208,rough,10,per_gpt,1
1774,0,10,22.171932105042668,15,23,65,0.0,209,rough,10,per_gpt,-1
1775,1,11,43.89024202496359,30,23,65,0.0,209,rough,10,per_gpt,1
1776,2,12,57.96059047562273,40,23,65,0.0,209,rough,10,per_gpt,1
1777,3,13,78.97747313007793,51,23,65,0.0,209,rough,10,per_gpt,1
1778,4,14,68.59250998356424,44,23,65,0.0,209,rough,10,per_gpt,1
1779,5,15,67.87040437867742,44,23,65,0.0,209,rough,10,per_gpt,1
1780,6,16,81.68598723679837,54,23,65,0.0,209,rough,10,per_gpt,1
1781,7,17,89.2074689064824,57,23,65,0.0,209,rough,10,per_gpt,1
1782,8,18,66.6395086469638,42,23,65,0.0,209,rough,10,per_gpt,1
1783,9,19,50.39791783503856,34,23,65,0.0,209,rough,10,per_gpt,1
1784,10,17,89.2074689064824,60,23,65,0.0,209,rough,10,per_gpt,2
1785,0,2,10.15405057581725,6,10,72,0.2,210,rough,10,per_gpt,-1
1786,1,3,9.55134213624245,9,10,72,0.2,210,rough,10,per_gpt,1
1787,2,4,29.28581753960772,22,10,72,0.2,210,rough,10,per_gpt,1
1788,3,5,31.280889518157988,23,10,72,0.2,210,rough,10,per_gpt,1
1789,4,6,42.35682796501017,32,10,72,0.2,210,rough,10,per_gpt,1
1790,5,7,55.03685628711116,40,10,72,0.2,210,rough,10,per_gpt,1
1791,6,8,39.34294520700327,30,10,72,0.2,210,rough,10,per_gpt,1
1792,7,9,51.77452266633278,38,10,72,0.2,210,rough,10,per_gpt,1
1793,8,10,96.31410498633852,68,10,72,0.2,210,rough,10,per_gpt,1
1794,9,11,99.44976369171052,71,10,72,0.2,210,rough,10,per_gpt,1
1795,10,12,53.89318183899125,39,10,72,0.2,210,rough,10,per_gpt,1
1796,0,2,34.32408586939028,26,20,76,0.4,211,rough,10,per_gpt,-1
1797,1,3,36.86697615196568,28,20,76,0.4,211,rough,10,per_gpt,1
1798,2,4,17.24489132376229,12,20,76,0.4,211,rough,10,per_gpt,1
1799,3,5,48.017749378768,36,20,76,0.4,211,rough,10,per_gpt,1
1800,4,6,61.93889914304662,45,20,76,0.4,211,rough,10,per_gpt,1
1801,5,7,45.82938226618058,34,20,76,0.4,211,rough,10,per_gpt,1
1802,6,8,19.33295205646459,14,20,76,0.4,211,rough,10,per_gpt,1
1803,7,9,50.040976858037965,38,20,76,0.4,211,rough,10,per_gpt,1
1804,8,10,100.0,75,20,76,0.4,211,rough,10,per_gpt,1
1805,9,11,70.69256952351188,54,20,76,0.4,211,rough,10,per_gpt,1
1806,10,12,45.21617528621696,35,20,76,0.4,211,rough,10,per_gpt,1
1807,0,10,66.80373901576594,49,28,75,0.0,212,rough,10,per_gpt,-1
1808,1,11,72.03996978707424,55,28,75,0.0,212,rough,10,per_gpt,1
1809,2,12,43.51451620379443,32,28,75,0.0,212,rough,10,per_gpt,1
1810,3,13,50.54770096476855,38,28,75,0.0,212,rough,10,per_gpt,1
1811,4,14,32.22910746306229,23,28,75,0.0,212,rough,10,per_gpt,1
1812,5,11,72.03996978707424,54,28,75,0.0,212,rough,10,per_gpt,3
1813,6,10,66.80373901576594,50,28,75,0.0,212,rough,10,per_gpt,1
1814,7,9,93.68246020200908,68,28,75,0.0,212,rough,10,per_gpt,1
1815,8,8,80.42491713976032,61,28,75,0.0,212,rough,10,per_gpt,1
1816,9,7,33.79684085871966,26,28,75,0.0,212,rough,10,per_gpt,1
1817,10,9,93.68246020200908,68,28,75,0.0,212,rough,10,per_gpt,2
1818,0,29,41.34816446567319,33,2,77,0.2,213,rough,10,per_gpt,-1
1819,1,28,50.47157841007584,40,2,77,0.2,213,rough,10,per_gpt,1
1820,2,27,46.24724616134172,37,2,77,0.2,213,rough,10,per_gpt,1
1821,3,30,54.26981603114386,42,2,77,0.2,213,rough,10,per_gpt,3
1822,4,26,63.53954843639092,50,2,77,0.2,213,rough,10,per_gpt,4
1823,5,25,63.14817855314118,51,2,77,0.2,213,rough,10,per_gpt,1
1824,6,24,36.56780098187415,29,2,77,0.2,213,rough,10,per_gpt,1
1825,7,23,45.90370274137712,35,2,77,0.2,213,rough,10,per_gpt,1
1826,8,22,41.85236678889711,34,2,77,0.2,213,rough,10,per_gpt,1
1827,9,21,46.54917293031245,37,2,77,0.2,213,rough,10,per_gpt,1
1828,10,20,26.2417365951974,20,2,77,0.2,213,rough,10,per_gpt,1
1829,0,7,55.03685628711116,38,10,69,0.4,214,rough,10,per_gpt,-1
1830,1,6,42.35682796501017,30,10,69,0.4,214,rough,10,per_gpt,1
1831,2,8,39.34294520700327,25,10,69,0.4,214,rough,10,per_gpt,2
1832,3,9,51.77452266633278,36,10,69,0.4,214,rough,10,per_gpt,1
1833,4,10,96.31410498633852,67,10,69,0.4,214,rough,10,per_gpt,1
1834,5,11,99.44976369171052,69,10,69,0.4,214,rough,10,per_gpt,1
1835,6,12,53.89318183899125,36,10,69,0.4,214,rough,10,per_gpt,1
1836,7,13,44.25482142862454,30,10,69,0.4,214,rough,10,per_gpt,1
1837,8,14,55.617281832915765,39,10,69,0.4,214,rough,10,per_gpt,1
1838,9,15,62.15778629619544,43,10,69,0.4,214,rough,10,per_gpt,1
1839,10,16,100.0,68,10,69,0.4,214,rough,10,per_gpt,1
1840,0,16,62.835571058293446,46,33,72,0.0,215,rough,10,per_gpt,-1
1841,1,17,48.55516678212551,36,33,72,0.0,215,rough,10,per_gpt,1
1842,2,18,73.29903376579091,52,33,72,0.0,215,rough,10,per_gpt,1
1843,3,19,60.06166587381232,43,33,72,0.0,215,rough,10,per_gpt,1
1844,4,20,28.391676125891667,21,33,72,0.0,215,rough,10,per_gpt,1
1845,5,19,60.06166587381232,43,33,72,0.0,215,rough,10,per_gpt,1
1846,6,18,73.29903376579091,52,33,72,0.0,215,rough,10,per_gpt,1
1847,7,17,48.55516678212551,34,33,72,0.0,215,rough,10,per_gpt,1
1848,8,16,62.835571058293446,45,33,72,0.0,215,rough,10,per_gpt,1
1849,9,18,73.29903376579091,53,33,72,0.0,215,rough,10,per_gpt,2
1850,10,19,60.06166587381232,44,33,72,0.0,215,rough,10,per_gpt,1
1851,0,21,3.0436911009932297,3,18,60,0.2,216,rough,10,per_gpt,-1
1852,1,22,34.64588882191701,21,18,60,0.2,216,rough,10,per_gpt,1
1853,2,23,76.03459913366555,45,18,60,0.2,216,rough,10,per_gpt,1
1854,3,24,100.0,59,18,60,0.2,216,rough,10,per_gpt,1
1855,4,25,78.53099966595303,48,18,60,0.2,216,rough,10,per_gpt,1
1856,5,26,47.63446602190884,28,18,60,0.2,216,rough,10,per_gpt,1
1857,6,24,100.0,60,18,60,0.2,216,rough,10,per_gpt,2
1858,7,23,76.03459913366555,46,18,60,0.2,216,rough,10,per_gpt,1
1859,8,22,34.64588882191701,20,18,60,0.2,216,rough,10,per_gpt,1
1860,9,24,100.0,60,18,60,0.2,216,rough,10,per_gpt,2
1861,10,23,76.03459913366555,46,18,60,0.2,216,rough,10,per_gpt,1
1862,0,9,71.07425431413056,47,2,66,0.4,217,rough,10,per_gpt,-1
1863,1,10,54.97138044516832,38,2,66,0.4,217,rough,10,per_gpt,1
1864,2,8,100.0,66,2,66,0.4,217,rough,10,per_gpt,2
1865,3,7,94.31653125242438,62,2,66,0.4,217,rough,10,per_gpt,1
1866,4,6,64.97501954458332,43,2,66,0.4,217,rough,10,per_gpt,1
1867,5,5,33.83567745988567,22,2,66,0.4,217,rough,10,per_gpt,1
1868,6,11,67.5571200155954,44,2,66,0.4,217,rough,10,per_gpt,6
1869,7,12,19.835641932627297,13,2,66,0.4,217,rough,10,per_gpt,1
1870,8,13,21.16313725388813,16,2,66,0.4,217,rough,10,per_gpt,1
1871,9,14,43.91863696387141,29,2,66,0.4,217,rough,10,per_gpt,1
1872,10,15,16.64267257355245,10,2,66,0.4,217,rough,10,per_gpt,1
1873,0,25,24.46197048381463,17,25,75,0.4,218,rough,10,per_gpt,-1
1874,1,24,30.21465177909813,22,25,75,0.4,218,rough,10,per_gpt,1
1875,2,26,29.227700415435493,21,25,75,0.4,218,rough,10,per_gpt,2
1876,3,27,27.208613607123773,23,25,75,0.4,218,rough,10,per_gpt,1
1877,4,23,28.08593905495976,21,25,75,0.4,218,rough,10,per_gpt,4
1878,5,28,7.56578929854356,6,25,75,0.4,218,rough,10,per_gpt,5
1879,6,22,34.7845536438343,26,25,75,0.4,218,rough,10,per_gpt,6
1880,7,21,48.92181294370566,37,25,75,0.4,218,rough,10,per_gpt,1
1881,8,29,2.69466191268453,3,25,75,0.4,218,rough,10,per_gpt,8
1882,9,20,32.92257815965153,25,25,75,0.4,218,rough,10,per_gpt,9
1883,10,19,33.835685957246646,25,25,75,0.4,218,rough,10,per_gpt,1
1884,0,18,55.84869769385209,36,15,64,0.0,219,rough,10,per_gpt,-1
1885,1,19,32.10751347484518,18,15,64,0.0,219,rough,10,per_gpt,1
1886,2,17,67.00912018301747,43,15,64,0.0,219,rough,10,per_gpt,2
1887,3,20,46.29127563451476,28,15,64,0.0,219,rough,10,per_gpt,3
1888,4,16,41.31760680429818,27,15,64,0.0,219,rough,10,per_gpt,4
1889,5,21,69.24674110652616,45,15,64,0.0,219,rough,10,per_gpt,5
1890,6,22,71.3322701111383,47,15,64,0.0,219,rough,10,per_gpt,1
1891,7,23,71.71477789632733,46,15,64,0.0,219,rough,10,per_gpt,1
1892,8,24,60.9771165729107,39,15,64,0.0,219,rough,10,per_gpt,1
1893,9,25,39.61198218959484,27,15,64,0.0,219,rough,10,per_gpt,1
1894,10,26,37.64628841368643,25,15,64,0.0,219,rough,10,per_gpt,1
1895,0,29,45.65761155674293,33,16,72,1.0,220,smooth,5,per_gpt,-1
1896,1,28,61.72454785436683,44,16,72,1.0,220,smooth,5,per_gpt,1
1897,2,27,47.12926764320833,33,16,72,1.0,220,smooth,5,per_gpt,1
1898,3,30,0.0,0,16,72,1.0,220,smooth,5,per_gpt,3
1899,4,26,44.57646336599468,31,16,72,1.0,220,smooth,5,per_gpt,4
1900,5,25,73.49329286411572,52,16,72,1.0,220,smooth,5,per_gpt,1
1901,0,15,56.27487657911456,44,36,80,1.0,221,smooth,10,per_gpt,-1
1902,1,16,65.35110178599335,52,36,80,1.0,221,smooth,10,per_gpt,1
1903,2,17,81.41445974114907,65,36,80,1.0,221,smooth,10,per_gpt,1
1904,3,18,78.18020986867207,62,36,80,1.0,221,smooth,10,per_gpt,1
1905,4,19,61.11441490548914,50,36,80,1.0,221,smooth,10,per_gpt,1
1906,5,20,53.45868420903741,44,36,80,1.0,221,smooth,10,per_gpt,1
1907,6,17,81.41445974114907,64,36,80,1.0,221,smooth,10,per_gpt,3
1908,7,16,65.35110178599335,52,36,80,1.0,221,smooth,10,per_gpt,1
1909,8,17,81.41445974114907,66,36,80,1.0,221,smooth,10,per_gpt,1
1910,9,18,78.18020986867207,62,36,80,1.0,221,smooth,10,per_gpt,1
1911,10,17,81.41445974114907,64,36,80,1.0,221,smooth,10,per_gpt,1
1912,0,24,68.44862778721135,54,35,79,1.0,222,smooth,10,per_gpt,-1
1913,1,23,75.14320756981245,58,35,79,1.0,222,smooth,10,per_gpt,1
1914,2,22,90.5066361769084,71,35,79,1.0,222,smooth,10,per_gpt,1
1915,3,21,100.0,78,35,79,1.0,222,smooth,10,per_gpt,1
1916,4,25,66.64760642684789,50,35,79,1.0,222,smooth,10,per_gpt,4
1917,5,26,59.68639856253268,47,35,79,1.0,222,smooth,10,per_gpt,1
1918,6,22,90.5066361769084,70,35,79,1.0,222,smooth,10,per_gpt,4
1919,7,23,75.14320756981245,61,35,79,1.0,222,smooth,10,per_gpt,1
1920,8,24,68.44862778721135,54,35,79,1.0,222,smooth,10,per_gpt,1
1921,9,27,45.37478736980271,36,35,79,1.0,222,smooth,10,per_gpt,3
1922,10,25,66.64760642684789,54,35,79,1.0,222,smooth,10,per_gpt,2
1923,0,14,4.10856261702923,4,34,76,1.0,223,rough,10,per_gpt,-1
1924,1,15,23.14923666884107,17,34,76,1.0,223,rough,10,per_gpt,1
1925,2,16,7.927695505244251,8,34,76,1.0,223,rough,10,per_gpt,1
1926,3,17,62.84445147034865,48,34,76,1.0,223,rough,10,per_gpt,1
1927,4,18,74.98194276422358,57,34,76,1.0,223,rough,10,per_gpt,1
1928,5,19,27.11232526705856,23,34,76,1.0,223,rough,10,per_gpt,1
1929,6,18,74.98194276422358,57,34,76,1.0,223,rough,10,per_gpt,1
1930,7,17,62.84445147034865,48,34,76,1.0,223,rough,10,per_gpt,1
1931,8,20,26.6112785525728,20,34,76,1.0,223,rough,10,per_gpt,3
1932,9,18,74.98194276422358,57,34,76,1.0,223,rough,10,per_gpt,2
1933,10,17,62.84445147034865,49,34,76,1.0,223,rough,10,per_gpt,1
1934,0,15,69.74800921499919,54,33,79,1.0,224,rough,5,per_gpt,-1
1935,1,14,35.54319846638396,30,33,79,1.0,224,rough,5,per_gpt,1
1936,2,16,62.835571058293446,49,33,79,1.0,224,rough,5,per_gpt,2
1937,3,13,30.6270934850429,24,33,79,1.0,224,rough,5,per_gpt,3
1938,4,17,48.55516678212551,38,33,79,1.0,224,rough,5,per_gpt,4
1939,5,18,73.29903376579091,59,33,79,1.0,224,rough,5,per_gpt,1
1940,0,22,27.32086841680783,18,9,63,1.0,225,smooth,5,per_gpt,-1
1941,1,23,1.27175801152189,1,9,63,1.0,225,smooth,5,per_gpt,1
1942,2,21,63.83660304939222,40,9,63,1.0,225,smooth,5,per_gpt,2
1943,3,24,0.76126256164341,1,9,63,1.0,225,smooth,5,per_gpt,3
1944,4,21,63.83660304939222,41,9,63,1.0,225,smooth,5,per_gpt,3
1945,5,22,27.32086841680783,17,9,63,1.0,225,smooth,5,per_gpt,1
1946,0,13,37.30415440928567,23,7,64,1.0,226,rough,5,per_gpt,-1
1947,1,14,70.10583279856111,43,7,64,1.0,226,rough,5,per_gpt,1
1948,2,15,72.26181992665369,47,7,64,1.0,226,rough,5,per_gpt,1
1949,3,16,34.46595666516696,23,7,64,1.0,226,rough,5,per_gpt,1
1950,4,14,70.10583279856111,45,7,64,1.0,226,rough,5,per_gpt,2
1951,5,15,72.26181992665369,48,7,64,1.0,226,rough,5,per_gpt,1
1952,0,28,48.98029578623707,37,39,73,1.0,227,rough,10,per_gpt,-1
1953,1,27,70.89349803742489,52,39,73,1.0,227,rough,10,per_gpt,1
1954,2,29,24.74996645945452,16,39,73,1.0,227,rough,10,per_gpt,2
1955,3,26,64.40316899953508,47,39,73,1.0,227,rough,10,per_gpt,3
1956,4,25,32.36147808661719,24,39,73,1.0,227,rough,10,per_gpt,1
1957,5,24,39.5149288889037,30,39,73,1.0,227,rough,10,per_gpt,1
1958,6,23,57.20176132910705,42,39,73,1.0,227,rough,10,per_gpt,1
1959,7,22,48.85022202526058,35,39,73,1.0,227,rough,10,per_gpt,1
1960,8,27,70.89349803742489,51,39,73,1.0,227,rough,10,per_gpt,5
1961,9,28,48.98029578623707,37,39,73,1.0,227,rough,10,per_gpt,1
1962,10,27,70.89349803742489,51,39,73,1.0,227,rough,10,per_gpt,1
1963,0,22,73.02456119046754,46,28,64,0.0,228,rough,10,per_gpt,-1
1964,1,23,42.64702750244219,26,28,64,0.0,228,rough,10,per_gpt,1
1965,2,21,100.0,64,28,64,0.0,228,rough,10,per_gpt,2
1966,3,24,14.350719323096287,11,28,64,0.0,228,rough,10,per_gpt,3
1967,4,21,100.0,64,28,64,0.0,228,rough,10,per_gpt,3
1968,5,20,96.52127306083894,62,28,64,0.0,228,rough,10,per_gpt,1
1969,6,19,63.6846270253349,40,28,64,0.0,228,rough,10,per_gpt,1
1970,7,21,100.0,65,28,64,0.0,228,rough,10,per_gpt,2
1971,8,22,73.02456119046754,47,28,64,0.0,228,rough,10,per_gpt,1
1972,9,21,100.0,63,28,64,0.0,228,rough,10,per_gpt,1
1973,10,22,73.02456119046754,47,28,64,0.0,228,rough,10,per_gpt,1
1974,0,16,29.653744641716628,23,26,80,1.0,229,smooth,10,per_gpt,-1
1975,1,15,7.019086795529559,7,26,80,1.0,229,smooth,10,per_gpt,1
1976,2,17,61.9580551738059,49,26,80,1.0,229,smooth,10,per_gpt,2
1977,3,18,91.3144800128626,74,26,80,1.0,229,smooth,10,per_gpt,1
1978,4,19,100.0,82,26,80,1.0,229,smooth,10,per_gpt,1
1979,5,20,86.96621929072221,68,26,80,1.0,229,smooth,10,per_gpt,1
1980,6,19,100.0,81,26,80,1.0,229,smooth,10,per_gpt,1
1981,7,18,91.3144800128626,73,26,80,1.0,229,smooth,10,per_gpt,1
1982,8,17,61.9580551738059,51,26,80,1.0,229,smooth,10,per_gpt,1
1983,9,19,100.0,79,26,80,1.0,229,smooth,10,per_gpt,2
1984,10,18,91.3144800128626,74,26,80,1.0,229,smooth,10,per_gpt,1
1985,0,15,48.39178612382562,34,17,67,1.0,230,smooth,5,per_gpt,-1
1986,1,16,56.82448741063837,39,17,67,1.0,230,smooth,5,per_gpt,1
1987,2,17,46.41494230901681,33,17,67,1.0,230,smooth,5,per_gpt,1
1988,3,18,23.95469269409037,15,17,67,1.0,230,smooth,5,per_gpt,1
1989,4,19,5.56626509715807,2,17,67,1.0,230,smooth,5,per_gpt,1
1990,5,16,56.82448741063837,39,17,67,1.0,230,smooth,5,per_gpt,3
1991,0,7,60.41282272719008,40,11,68,1.0,231,smooth,10,per_gpt,-1
1992,1,8,63.4919768891561,42,11,68,1.0,231,smooth,10,per_gpt,1
1993,2,9,58.08934593261377,40,11,68,1.0,231,smooth,10,per_gpt,1
1994,3,10,42.6675086230718,28,11,68,1.0,231,smooth,10,per_gpt,1
1995,4,11,30.41842127512766,23,11,68,1.0,231,smooth,10,per_gpt,1
1996,5,7,60.41282272719008,40,11,68,1.0,231,smooth,10,per_gpt,4
1997,6,8,63.4919768891561,45,11,68,1.0,231,smooth,10,per_gpt,1
1998,7,9,58.08934593261377,40,11,68,1.0,231,smooth,10,per_gpt,1
1999,8,8,63.4919768891561,44,11,68,1.0,231,smooth,10,per_gpt,1
2000,9,8,63.4919768891561,42,11,68,1.0,231,smooth,10,per_gpt,0
2001,10,8,63.4919768891561,43,11,68,1.0,231,smooth,10,per_gpt,0
2002,0,14,50.29285599157197,34,18,68,1.0,232,smooth,5,per_gpt,-1
2003,1,15,48.30224838102971,31,18,68,1.0,232,smooth,5,per_gpt,1
2004,2,16,42.78770556484276,29,18,68,1.0,232,smooth,5,per_gpt,1
2005,3,13,48.21820486683309,34,18,68,1.0,232,smooth,5,per_gpt,3
2006,4,12,38.8629103054368,28,18,68,1.0,232,smooth,5,per_gpt,1
2007,5,14,50.29285599157197,34,18,68,1.0,232,smooth,5,per_gpt,2
2008,0,16,42.78770556484276,30,18,71,1.0,233,smooth,5,per_gpt,-1
2009,1,17,30.09287861347484,20,18,71,1.0,233,smooth,5,per_gpt,1
2010,2,15,48.30224838102971,34,18,71,1.0,233,smooth,5,per_gpt,2
2011,3,14,50.29285599157197,34,18,71,1.0,233,smooth,5,per_gpt,1
2012,4,18,12.55427590930516,10,18,71,1.0,233,smooth,5,per_gpt,4
2013,5,15,48.30224838102971,34,18,71,1.0,233,smooth,5,per_gpt,3
2014,0,8,26.15081966665483,17,2,64,1.0,234,smooth,10,per_gpt,-1
2015,1,9,55.50367811934613,35,2,64,1.0,234,smooth,10,per_gpt,1
2016,2,10,56.12393752927937,37,2,64,1.0,234,smooth,10,per_gpt,1
2017,3,11,29.90342341208278,19,2,64,1.0,234,smooth,10,per_gpt,1
2018,4,9,55.50367811934613,34,2,64,1.0,234,smooth,10,per_gpt,2
2019,5,10,56.12393752927937,36,2,64,1.0,234,smooth,10,per_gpt,1
2020,6,9,55.50367811934613,36,2,64,1.0,234,smooth,10,per_gpt,1
2021,7,10,56.12393752927937,36,2,64,1.0,234,smooth,10,per_gpt,1
2022,8,9,55.50367811934613,36,2,64,1.0,234,smooth,10,per_gpt,1
2023,9,10,56.12393752927937,36,2,64,1.0,234,smooth,10,per_gpt,1
2024,10,9,55.50367811934613,35,2,64,1.0,234,smooth,10,per_gpt,1
2025,0,30,4.8561465913205,3,35,72,1.0,235,smooth,5,per_gpt,-1
2026,1,29,0.0,0,35,72,1.0,235,smooth,5,per_gpt,1
2027,2,28,21.99578171031664,16,35,72,1.0,235,smooth,5,per_gpt,1
2028,3,27,45.37478736980271,33,35,72,1.0,235,smooth,5,per_gpt,1
2029,4,26,59.68639856253268,42,35,72,1.0,235,smooth,5,per_gpt,1
2030,5,25,66.64760642684789,47,35,72,1.0,235,smooth,5,per_gpt,1
2031,0,2,92.43180579894984,75,5,80,1.0,236,smooth,10,per_gpt,-1
2032,1,3,73.25116047659237,59,5,80,1.0,236,smooth,10,per_gpt,1
2033,2,1,86.28498230877251,69,5,80,1.0,236,smooth,10,per_gpt,2
2034,3,4,44.74638414615687,34,5,80,1.0,236,smooth,10,per_gpt,3
2035,4,5,31.423280480018622,25,5,80,1.0,236,smooth,10,per_gpt,1
2036,5,6,37.00040274140534,31,5,80,1.0,236,smooth,10,per_gpt,1
2037,6,1,86.28498230877251,68,5,80,1.0,236,smooth,10,per_gpt,5
2038,7,2,92.43180579894984,73,5,80,1.0,236,smooth,10,per_gpt,1
2039,8,3,73.25116047659237,58,5,80,1.0,236,smooth,10,per_gpt,1
2040,9,2,92.43180579894984,73,5,80,1.0,236,smooth,10,per_gpt,1
2041,10,1,86.28498230877251,69,5,80,1.0,236,smooth,10,per_gpt,1
2042,0,2,19.10771969892208,11,6,62,0.2,237,rough,5,per_gpt,-1
2043,1,3,71.25645622989514,43,6,62,0.2,237,rough,5,per_gpt,1
2044,2,4,43.35360090946156,26,6,62,0.2,237,rough,5,per_gpt,1
2045,3,5,16.94480926269691,12,6,62,0.2,237,rough,5,per_gpt,1
2046,4,3,71.25645622989514,46,6,62,0.2,237,rough,5,per_gpt,2
2047,5,4,43.35360090946156,28,6,62,0.2,237,rough,5,per_gpt,1
2048,0,7,51.69768169239033,36,23,69,0.4,238,rough,5,per_gpt,-1
2049,1,8,25.0370284332668,18,23,69,0.4,238,rough,5,per_gpt,1
2050,2,9,0.0,0,23,69,0.4,238,rough,5,per_gpt,1
2051,3,7,51.69768169239033,35,23,69,0.4,238,rough,5,per_gpt,2
2052,4,6,67.2823629937803,46,23,69,0.4,238,rough,5,per_gpt,1
2053,5,7,51.69768169239033,35,23,69,0.4,238,rough,5,per_gpt,1
2054,0,29,9.26080857320877,7,28,60,0.2,239,rough,10,per_gpt,-1
2055,1,28,40.80756184521426,25,28,60,0.2,239,rough,10,per_gpt,1
2056,2,27,40.75885258241591,24,28,60,0.2,239,rough,10,per_gpt,1
2057,3,26,39.337195294982905,24,28,60,0.2,239,rough,10,per_gpt,1
2058,4,25,27.96502600995224,18,28,60,0.2,239,rough,10,per_gpt,1
2059,5,24,14.350719323096287,8,28,60,0.2,239,rough,10,per_gpt,1
2060,6,23,42.64702750244219,25,28,60,0.2,239,rough,10,per_gpt,1
2061,7,22,73.02456119046754,45,28,60,0.2,239,rough,10,per_gpt,1
2062,8,21,100.0,61,28,60,0.2,239,rough,10,per_gpt,1
2063,9,22,73.02456119046754,45,28,60,0.2,239,rough,10,per_gpt,1
2064,10,21,100.0,60,28,60,0.2,239,rough,10,per_gpt,1
2065,0,26,55.59766345807567,38,14,71,0.6,240,rough,5,per_gpt,-1
2066,1,25,83.57617464975418,60,14,71,0.6,240,rough,5,per_gpt,1
2067,2,24,95.7693230900316,67,14,71,0.6,240,rough,5,per_gpt,1
2068,3,23,100.0,71,14,71,0.6,240,rough,5,per_gpt,1
