,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,Unnamed: 0.1,horizons,agent,Edistance
1542,10,1,86.18724256949784,69,21,79,0.0,2,smooth,,,per_gpt,1
1543,0,13,50.54770096476855,37,28,77,0.0,30,rough,0.0,10.0,per_gpt,-1
1544,1,14,32.22910746306229,24,28,77,0.0,30,rough,1.0,10.0,per_gpt,1
1545,2,15,17.76079874326171,15,28,77,0.0,30,rough,2.0,10.0,per_gpt,1
1546,3,12,43.51451620379443,34,28,77,0.0,30,rough,3.0,10.0,per_gpt,3
1547,4,11,72.03996978707424,58,28,77,0.0,30,rough,4.0,10.0,per_gpt,1
1548,5,10,66.80373901576594,54,28,77,0.0,30,rough,5.0,10.0,per_gpt,1
1549,6,9,93.68246020200908,73,28,77,0.0,30,rough,6.0,10.0,per_gpt,1
1550,7,8,80.42491713976032,61,28,77,0.0,30,rough,7.0,10.0,per_gpt,1
1551,8,7,33.79684085871966,26,28,77,0.0,30,rough,8.0,10.0,per_gpt,1
1552,9,16,31.15455347220192,23,28,77,0.0,30,rough,9.0,10.0,per_gpt,9
1553,10,17,25.96521054784448,18,28,77,0.0,30,rough,10.0,10.0,per_gpt,1
1554,0,11,45.19758847934451,28,14,65,1.0,31,rough,0.0,10.0,per_gpt,-1
1555,1,12,34.88361525184188,23,14,65,1.0,31,rough,1.0,10.0,per_gpt,1
1556,2,13,55.82151722355261,37,14,65,1.0,31,rough,2.0,10.0,per_gpt,1
1557,3,14,16.13739995862394,11,14,65,1.0,31,rough,3.0,10.0,per_gpt,1
1558,4,13,55.82151722355261,37,14,65,1.0,31,rough,4.0,10.0,per_gpt,1
1559,5,15,0.0,0,14,65,1.0,31,rough,5.0,10.0,per_gpt,2
1560,6,13,55.82151722355261,36,14,65,1.0,31,rough,6.0,10.0,per_gpt,2
1561,7,12,34.88361525184188,22,14,65,1.0,31,rough,7.0,10.0,per_gpt,1
1562,8,11,45.19758847934451,29,14,65,1.0,31,rough,8.0,10.0,per_gpt,1
1563,9,13,55.82151722355261,37,14,65,1.0,31,rough,9.0,10.0,per_gpt,2
1564,10,11,45.19758847934451,30,14,65,1.0,31,rough,10.0,10.0,per_gpt,2
1565,0,6,75.67865446378538,61,39,79,0.2,32,rough,0.0,10.0,per_gpt,-1
1566,1,7,52.26275538608246,41,39,79,0.2,32,rough,1.0,10.0,per_gpt,1
1567,2,8,61.40045255617953,49,39,79,0.2,32,rough,2.0,10.0,per_gpt,1
1568,3,9,64.38348745558343,50,39,79,0.2,32,rough,3.0,10.0,per_gpt,1
1569,4,10,63.292906263090195,49,39,79,0.2,32,rough,4.0,10.0,per_gpt,1
1570,5,11,53.04871833631268,41,39,79,0.2,32,rough,5.0,10.0,per_gpt,1
1571,6,9,64.38348745558343,52,39,79,0.2,32,rough,6.0,10.0,per_gpt,2
1572,7,8,61.40045255617953,48,39,79,0.2,32,rough,7.0,10.0,per_gpt,1
1573,8,9,64.38348745558343,52,39,79,0.2,32,rough,8.0,10.0,per_gpt,1
1574,9,8,61.40045255617953,47,39,79,0.2,32,rough,9.0,10.0,per_gpt,1
1575,10,9,64.38348745558343,50,39,79,0.2,32,rough,10.0,10.0,per_gpt,1
1576,0,16,17.83658367237774,12,4,73,0.4,33,rough,0.0,10.0,per_gpt,-1
1577,1,17,57.5954269341993,41,4,73,0.4,33,rough,1.0,10.0,per_gpt,1
1578,2,18,100.0,71,4,73,0.4,33,rough,2.0,10.0,per_gpt,1
1579,3,19,77.40243607870062,56,4,73,0.4,33,rough,3.0,10.0,per_gpt,1
1580,4,20,64.77820583062025,48,4,73,0.4,33,rough,4.0,10.0,per_gpt,1
1581,5,21,77.02227746304062,56,4,73,0.4,33,rough,5.0,10.0,per_gpt,1
1582,6,22,37.68196209714337,27,4,73,0.4,33,rough,6.0,10.0,per_gpt,1
1583,7,19,77.40243607870062,56,4,73,0.4,33,rough,7.0,10.0,per_gpt,3
1584,8,18,100.0,71,4,73,0.4,33,rough,8.0,10.0,per_gpt,1
1585,9,17,57.5954269341993,41,4,73,0.4,33,rough,9.0,10.0,per_gpt,1
1586,10,19,77.40243607870062,58,4,73,0.4,33,rough,10.0,10.0,per_gpt,2
1587,0,5,52.31708257480453,35,21,65,0.0,34,rough,0.0,10.0,per_gpt,-1
1588,1,6,39.83848755684804,27,21,65,0.0,34,rough,1.0,10.0,per_gpt,1
1589,2,4,45.39019357465864,31,21,65,0.0,34,rough,2.0,10.0,per_gpt,2
1590,3,7,57.330198803611175,38,21,65,0.0,34,rough,3.0,10.0,per_gpt,3
1591,4,8,100.0,64,21,65,0.0,34,rough,4.0,10.0,per_gpt,1
1592,5,9,84.05808456138621,55,21,65,0.0,34,rough,5.0,10.0,per_gpt,1
1593,6,10,56.83602999938835,37,21,65,0.0,34,rough,6.0,10.0,per_gpt,1
1594,7,11,38.68276297861786,23,21,65,0.0,34,rough,7.0,10.0,per_gpt,1
1595,8,8,100.0,66,21,65,0.0,34,rough,8.0,10.0,per_gpt,3
1596,9,9,84.05808456138621,54,21,65,0.0,34,rough,9.0,10.0,per_gpt,1
1597,10,8,100.0,65,21,65,0.0,34,rough,10.0,10.0,per_gpt,1
1598,0,11,56.98868188600379,38,16,69,0.2,35,rough,0.0,10.0,per_gpt,-1
1599,1,12,82.59330011836916,57,16,69,0.2,35,rough,1.0,10.0,per_gpt,1
1600,2,13,86.8835439285639,61,16,69,0.2,35,rough,2.0,10.0,per_gpt,1
1601,3,14,97.72802961843045,67,16,69,0.2,35,rough,3.0,10.0,per_gpt,1
1602,4,15,91.93117332968221,62,16,69,0.2,35,rough,4.0,10.0,per_gpt,1
1603,5,16,71.36920581026946,48,16,69,0.2,35,rough,5.0,10.0,per_gpt,1
1604,6,13,86.8835439285639,59,16,69,0.2,35,rough,6.0,10.0,per_gpt,3
1605,7,14,97.72802961843045,68,16,69,0.2,35,rough,7.0,10.0,per_gpt,1
1606,8,15,91.93117332968221,62,16,69,0.2,35,rough,8.0,10.0,per_gpt,1
1607,9,12,82.59330011836916,57,16,69,0.2,35,rough,9.0,10.0,per_gpt,3
1608,10,13,86.8835439285639,59,16,69,0.2,35,rough,10.0,10.0,per_gpt,1
1609,0,25,12.50872307634491,10,36,71,0.4,36,rough,0.0,10.0,per_gpt,-1
1610,1,24,25.63634570668338,19,36,71,0.4,36,rough,1.0,10.0,per_gpt,1
1611,2,23,68.84233521894627,48,36,71,0.4,36,rough,2.0,10.0,per_gpt,1
1612,3,22,63.02775513280877,46,36,71,0.4,36,rough,3.0,10.0,per_gpt,1
1613,4,21,49.54097958895342,37,36,71,0.4,36,rough,4.0,10.0,per_gpt,1
1614,5,23,68.84233521894627,49,36,71,0.4,36,rough,5.0,10.0,per_gpt,2
1615,6,24,25.63634570668338,19,36,71,0.4,36,rough,6.0,10.0,per_gpt,1
1616,7,23,68.84233521894627,49,36,71,0.4,36,rough,7.0,10.0,per_gpt,1
1617,8,22,63.02775513280877,46,36,71,0.4,36,rough,8.0,10.0,per_gpt,1
1618,9,21,49.54097958895342,35,36,71,0.4,36,rough,9.0,10.0,per_gpt,1
1619,10,23,68.84233521894627,49,36,71,0.4,36,rough,10.0,10.0,per_gpt,2
1620,0,12,63.92416897223981,41,17,65,0.0,37,rough,0.0,10.0,per_gpt,-1
1621,1,13,50.703769694251996,32,17,65,0.0,37,rough,1.0,10.0,per_gpt,1
1622,2,14,57.96455614624194,38,17,65,0.0,37,rough,2.0,10.0,per_gpt,1
1623,3,15,45.75577789159396,31,17,65,0.0,37,rough,3.0,10.0,per_gpt,1
1624,4,11,81.47763414106512,54,17,65,0.0,37,rough,4.0,10.0,per_gpt,4
1625,5,10,79.59223029272313,49,17,65,0.0,37,rough,5.0,10.0,per_gpt,1
1626,6,9,58.88140616193095,38,17,65,0.0,37,rough,6.0,10.0,per_gpt,1
1627,7,16,74.57633852229868,48,17,65,0.0,37,rough,7.0,10.0,per_gpt,7
1628,8,17,90.4191021346332,59,17,65,0.0,37,rough,8.0,10.0,per_gpt,1
1629,9,18,72.26091630829404,45,17,65,0.0,37,rough,9.0,10.0,per_gpt,1
1630,10,19,59.571316710318754,39,17,65,0.0,37,rough,10.0,10.0,per_gpt,1
1631,0,7,53.69624383652069,41,14,76,0.2,38,rough,0.0,10.0,per_gpt,-1
1632,1,8,44.476167646166296,35,14,76,0.2,38,rough,1.0,10.0,per_gpt,1
1633,2,9,63.460363842318635,48,14,76,0.2,38,rough,2.0,10.0,per_gpt,1
1634,3,10,60.15967713897674,45,14,76,0.2,38,rough,3.0,10.0,per_gpt,1
1635,4,11,45.19758847934451,35,14,76,0.2,38,rough,4.0,10.0,per_gpt,1
1636,5,12,34.88361525184188,26,14,76,0.2,38,rough,5.0,10.0,per_gpt,1
1637,6,9,63.460363842318635,47,14,76,0.2,38,rough,6.0,10.0,per_gpt,3
1638,7,8,44.476167646166296,35,14,76,0.2,38,rough,7.0,10.0,per_gpt,1
1639,8,9,63.460363842318635,49,14,76,0.2,38,rough,8.0,10.0,per_gpt,1
1640,9,7,53.69624383652069,39,14,76,0.2,38,rough,9.0,10.0,per_gpt,2
1641,10,9,63.460363842318635,48,14,76,0.2,38,rough,10.0,10.0,per_gpt,2
1642,0,3,73.95235364103776,48,15,66,0.4,39,rough,0.0,10.0,per_gpt,-1
1643,1,4,99.66837725251271,65,15,66,0.4,39,rough,1.0,10.0,per_gpt,1
1644,2,5,88.36367912011707,57,15,66,0.4,39,rough,2.0,10.0,per_gpt,1
1645,3,6,70.9810145746377,49,15,66,0.4,39,rough,3.0,10.0,per_gpt,1
1646,4,7,76.58262245616496,51,15,66,0.4,39,rough,4.0,10.0,per_gpt,1
1647,5,8,63.60666488499358,43,15,66,0.4,39,rough,5.0,10.0,per_gpt,1
1648,6,9,58.59618548382588,40,15,66,0.4,39,rough,6.0,10.0,per_gpt,1
1649,7,10,78.18645619232797,52,15,66,0.4,39,rough,7.0,10.0,per_gpt,1
1650,8,11,100.0,65,15,66,0.4,39,rough,8.0,10.0,per_gpt,1
1651,9,12,88.92907645532425,60,15,66,0.4,39,rough,9.0,10.0,per_gpt,1
1652,10,13,44.60235164029772,30,15,66,0.4,39,rough,10.0,10.0,per_gpt,1
1653,0,22,27.99582115794313,19,13,74,0.0,3,rough,0.0,10.0,per_gpt,-1
1654,1,23,68.73480977629163,52,13,74,0.0,3,rough,1.0,10.0,per_gpt,1
1655,2,24,85.78289439670664,62,13,74,0.0,3,rough,2.0,10.0,per_gpt,1
1656,3,25,83.5059450382272,60,13,74,0.0,3,rough,3.0,10.0,per_gpt,1
1657,4,26,59.81090253993594,44,13,74,0.0,3,rough,4.0,10.0,per_gpt,1
1658,5,23,68.73480977629163,51,13,74,0.0,3,rough,5.0,10.0,per_gpt,3
1659,6,24,85.78289439670664,64,13,74,0.0,3,rough,6.0,10.0,per_gpt,1
1660,7,25,83.5059450382272,62,13,74,0.0,3,rough,7.0,10.0,per_gpt,1
1661,8,24,85.78289439670664,62,13,74,0.0,3,rough,8.0,10.0,per_gpt,1
1662,9,25,83.5059450382272,62,13,74,0.0,3,rough,9.0,10.0,per_gpt,1
1663,10,24,85.78289439670664,65,13,74,0.0,3,rough,10.0,10.0,per_gpt,1
1664,0,2,75.15699896880876,50,13,66,0.0,40,rough,0.0,10.0,per_gpt,-1
1665,1,3,62.70149631982158,42,13,66,0.0,40,rough,1.0,10.0,per_gpt,1
1666,2,4,47.365935501930615,32,13,66,0.0,40,rough,2.0,10.0,per_gpt,1
1667,3,5,27.98554323027923,19,13,66,0.0,40,rough,3.0,10.0,per_gpt,1
1668,4,1,84.96004955905626,57,13,66,0.0,40,rough,4.0,10.0,per_gpt,4
1669,5,2,75.15699896880876,48,13,66,0.0,40,rough,5.0,10.0,per_gpt,1
1670,6,1,84.96004955905626,56,13,66,0.0,40,rough,6.0,10.0,per_gpt,1
1671,7,2,75.15699896880876,50,13,66,0.0,40,rough,7.0,10.0,per_gpt,1
1672,8,1,84.96004955905626,55,13,66,0.0,40,rough,8.0,10.0,per_gpt,1
1673,9,2,75.15699896880876,51,13,66,0.0,40,rough,9.0,10.0,per_gpt,1
1674,10,1,84.96004955905626,55,13,66,0.0,40,rough,10.0,10.0,per_gpt,1
1675,0,8,44.17233130039695,36,35,80,0.2,41,rough,0.0,10.0,per_gpt,-1
1676,1,7,83.33849639607885,66,35,80,0.2,41,rough,1.0,10.0,per_gpt,1
1677,2,9,6.36024104198758,5,35,80,0.2,41,rough,2.0,10.0,per_gpt,2
1678,3,6,82.90424871720697,67,35,80,0.2,41,rough,3.0,10.0,per_gpt,3
1679,4,5,67.93049776546309,54,35,80,0.2,41,rough,4.0,10.0,per_gpt,1
1680,5,4,71.06776233868139,55,35,80,0.2,41,rough,5.0,10.0,per_gpt,1
1681,6,3,70.15437541434282,58,35,80,0.2,41,rough,6.0,10.0,per_gpt,1
1682,7,2,65.86479884175732,53,35,80,0.2,41,rough,7.0,10.0,per_gpt,1
1683,8,1,52.179749397596474,42,35,80,0.2,41,rough,8.0,10.0,per_gpt,1
1684,9,7,83.33849639607885,68,35,80,0.2,41,rough,9.0,10.0,per_gpt,6
1685,10,6,82.90424871720697,67,35,80,0.2,41,rough,10.0,10.0,per_gpt,1
1686,0,16,75.77169769618892,47,26,60,0.4,42,rough,0.0,10.0,per_gpt,-1
1687,1,17,71.94844488392991,43,26,60,0.4,42,rough,1.0,10.0,per_gpt,1
1688,2,18,54.83808770937888,33,26,60,0.4,42,rough,2.0,10.0,per_gpt,1
1689,3,19,37.81944858611388,23,26,60,0.4,42,rough,3.0,10.0,per_gpt,1
1690,4,15,51.336197522906346,32,26,60,0.4,42,rough,4.0,10.0,per_gpt,4
1691,5,14,42.85533298081983,26,26,60,0.4,42,rough,5.0,10.0,per_gpt,1
1692,6,13,78.56241331318053,49,26,60,0.4,42,rough,6.0,10.0,per_gpt,1
1693,7,12,82.05932079295117,50,26,60,0.4,42,rough,7.0,10.0,per_gpt,1
1694,8,11,58.61022044517238,35,26,60,0.4,42,rough,8.0,10.0,per_gpt,1
1695,9,10,24.398761648124,14,26,60,0.4,42,rough,9.0,10.0,per_gpt,1
1696,10,9,14.4106363990907,9,26,60,0.4,42,rough,10.0,10.0,per_gpt,1
1697,0,13,43.89251374159741,28,21,64,0.0,43,rough,0.0,10.0,per_gpt,-1
1698,1,14,65.10829912939477,42,21,64,0.0,43,rough,1.0,10.0,per_gpt,1
1699,2,15,54.78272881798594,35,21,64,0.0,43,rough,2.0,10.0,per_gpt,1
1700,3,16,56.01893450807077,35,21,64,0.0,43,rough,3.0,10.0,per_gpt,1
1701,4,17,60.44276122661437,39,21,64,0.0,43,rough,4.0,10.0,per_gpt,1
1702,5,18,68.83985028448882,41,21,64,0.0,43,rough,5.0,10.0,per_gpt,1
1703,6,19,56.0421715112876,38,21,64,0.0,43,rough,6.0,10.0,per_gpt,1
1704,7,20,29.143240571882018,18,21,64,0.0,43,rough,7.0,10.0,per_gpt,1
1705,8,19,56.0421715112876,36,21,64,0.0,43,rough,8.0,10.0,per_gpt,1
1706,9,18,68.83985028448882,44,21,64,0.0,43,rough,9.0,10.0,per_gpt,1
1707,10,17,60.44276122661437,39,21,64,0.0,43,rough,10.0,10.0,per_gpt,1
1708,0,22,10.09141435904065,8,8,72,0.2,44,rough,0.0,10.0,per_gpt,-1
1709,1,21,29.95258393964817,22,8,72,0.2,44,rough,1.0,10.0,per_gpt,1
1710,2,23,0.0,1,8,72,0.2,44,rough,2.0,10.0,per_gpt,2
1711,3,20,82.9469592728304,59,8,72,0.2,44,rough,3.0,10.0,per_gpt,3
1712,4,19,100.0,72,8,72,0.2,44,rough,4.0,10.0,per_gpt,1
1713,5,18,53.02106499335952,37,8,72,0.2,44,rough,5.0,10.0,per_gpt,1
1714,6,19,100.0,72,8,72,0.2,44,rough,6.0,10.0,per_gpt,1
1715,7,20,82.9469592728304,60,8,72,0.2,44,rough,7.0,10.0,per_gpt,1
1716,8,21,29.95258393964817,20,8,72,0.2,44,rough,8.0,10.0,per_gpt,1
1717,9,22,10.09141435904065,9,8,72,0.2,44,rough,9.0,10.0,per_gpt,1
1718,10,19,100.0,72,8,72,0.2,44,rough,10.0,10.0,per_gpt,3
1719,0,8,61.46341535903142,40,36,64,0.4,45,rough,0.0,10.0,per_gpt,-1
1720,1,9,69.24734701156649,42,36,64,0.4,45,rough,1.0,10.0,per_gpt,1
1721,2,10,91.38153375049988,59,36,64,0.4,45,rough,2.0,10.0,per_gpt,1
1722,3,11,74.20720550611297,47,36,64,0.4,45,rough,3.0,10.0,per_gpt,1
1723,4,12,50.03253431802426,33,36,64,0.4,45,rough,4.0,10.0,per_gpt,1
1724,5,13,46.79262364569895,29,36,64,0.4,45,rough,5.0,10.0,per_gpt,1
1725,6,10,91.38153375049988,59,36,64,0.4,45,rough,6.0,10.0,per_gpt,3
1726,7,9,69.24734701156649,44,36,64,0.4,45,rough,7.0,10.0,per_gpt,1
1727,8,8,61.46341535903142,40,36,64,0.4,45,rough,8.0,10.0,per_gpt,1
1728,9,10,91.38153375049988,59,36,64,0.4,45,rough,9.0,10.0,per_gpt,2
1729,10,9,69.24734701156649,45,36,64,0.4,45,rough,10.0,10.0,per_gpt,1
1730,0,7,23.15652300534195,15,1,72,0.0,46,rough,0.0,10.0,per_gpt,-1
1731,1,8,15.94931347239507,10,1,72,0.0,46,rough,1.0,10.0,per_gpt,1
1732,2,9,32.03357838361322,24,1,72,0.0,46,rough,2.0,10.0,per_gpt,1
1733,3,10,37.3754941600024,27,1,72,0.0,46,rough,3.0,10.0,per_gpt,1
1734,4,11,1.26150608600196,1,1,72,0.0,46,rough,4.0,10.0,per_gpt,1
1735,5,9,32.03357838361322,24,1,72,0.0,46,rough,5.0,10.0,per_gpt,2
1736,6,8,15.94931347239507,11,1,72,0.0,46,rough,6.0,10.0,per_gpt,1
1737,7,9,32.03357838361322,23,1,72,0.0,46,rough,7.0,10.0,per_gpt,1
1738,8,10,37.3754941600024,27,1,72,0.0,46,rough,8.0,10.0,per_gpt,1
1739,9,9,32.03357838361322,23,1,72,0.0,46,rough,9.0,10.0,per_gpt,1
1740,10,10,37.3754941600024,28,1,72,0.0,46,rough,10.0,10.0,per_gpt,1
1741,0,20,44.59701866343787,35,30,79,0.2,47,rough,0.0,10.0,per_gpt,-1
1742,1,19,30.44167031324064,23,30,79,0.2,47,rough,1.0,10.0,per_gpt,1
1743,2,21,57.699698724975015,45,30,79,0.2,47,rough,2.0,10.0,per_gpt,2
1744,3,22,36.05261036572353,29,30,79,0.2,47,rough,3.0,10.0,per_gpt,1
1745,4,23,12.61732068113072,10,30,79,0.2,47,rough,4.0,10.0,per_gpt,1
1746,5,21,57.699698724975015,45,30,79,0.2,47,rough,5.0,10.0,per_gpt,2
1747,6,20,44.59701866343787,36,30,79,0.2,47,rough,6.0,10.0,per_gpt,1
1748,7,19,30.44167031324064,23,30,79,0.2,47,rough,7.0,10.0,per_gpt,1
1749,8,21,57.699698724975015,46,30,79,0.2,47,rough,8.0,10.0,per_gpt,2
1750,9,22,36.05261036572353,29,30,79,0.2,47,rough,9.0,10.0,per_gpt,1
1751,10,21,57.699698724975015,44,30,79,0.2,47,rough,10.0,10.0,per_gpt,1
1752,0,1,21.25963407235997,14,16,71,0.4,48,rough,0.0,10.0,per_gpt,-1
1753,1,2,51.78657345099678,37,16,71,0.4,48,rough,1.0,10.0,per_gpt,1
1754,2,3,44.54188633457006,31,16,71,0.4,48,rough,2.0,10.0,per_gpt,1
1755,3,4,39.67578375902506,28,16,71,0.4,48,rough,3.0,10.0,per_gpt,1
1756,4,5,0.0,0,16,71,0.4,48,rough,4.0,10.0,per_gpt,1
1757,5,6,8.08929976992316,7,16,71,0.4,48,rough,5.0,10.0,per_gpt,1
1758,6,2,51.78657345099678,37,16,71,0.4,48,rough,6.0,10.0,per_gpt,4
1759,7,3,44.54188633457006,30,16,71,0.4,48,rough,7.0,10.0,per_gpt,1
1760,8,4,39.67578375902506,31,16,71,0.4,48,rough,8.0,10.0,per_gpt,1
1761,9,2,51.78657345099678,37,16,71,0.4,48,rough,9.0,10.0,per_gpt,2
1762,10,3,44.54188633457006,32,16,71,0.4,48,rough,10.0,10.0,per_gpt,1
1763,0,2,26.99007478325084,18,14,60,0.0,49,rough,0.0,10.0,per_gpt,-1
1764,1,3,21.35064742428969,11,14,60,0.0,49,rough,1.0,10.0,per_gpt,1
1765,2,4,30.48609313062981,20,14,60,0.0,49,rough,2.0,10.0,per_gpt,1
1766,3,5,25.184441594235068,15,14,60,0.0,49,rough,3.0,10.0,per_gpt,1
1767,4,6,43.35090635080776,27,14,60,0.0,49,rough,4.0,10.0,per_gpt,1
1768,5,7,53.69624383652069,33,14,60,0.0,49,rough,5.0,10.0,per_gpt,1
1769,6,8,44.476167646166296,27,14,60,0.0,49,rough,6.0,10.0,per_gpt,1
1770,7,9,63.460363842318635,39,14,60,0.0,49,rough,7.0,10.0,per_gpt,1
1771,8,10,60.15967713897674,36,14,60,0.0,49,rough,8.0,10.0,per_gpt,1
1772,9,11,45.19758847934451,26,14,60,0.0,49,rough,9.0,10.0,per_gpt,1
1773,10,12,34.88361525184188,21,14,60,0.0,49,rough,10.0,10.0,per_gpt,1
1774,0,4,74.00032605296465,56,5,77,0.2,4,rough,0.0,10.0,per_gpt,-1
1775,1,5,71.82280016954185,55,5,77,0.2,4,rough,1.0,10.0,per_gpt,1
1776,2,6,61.33451376143363,47,5,77,0.2,4,rough,2.0,10.0,per_gpt,1
1777,3,7,60.6437546891454,46,5,77,0.2,4,rough,3.0,10.0,per_gpt,1
1778,4,8,81.12858687422094,60,5,77,0.2,4,rough,4.0,10.0,per_gpt,1
1779,5,9,80.49062166121729,62,5,77,0.2,4,rough,5.0,10.0,per_gpt,1
1780,6,10,74.70914133301335,58,5,77,0.2,4,rough,6.0,10.0,per_gpt,1
1781,7,11,100.0,77,5,77,0.2,4,rough,7.0,10.0,per_gpt,1
1782,8,12,57.37797402370305,44,5,77,0.2,4,rough,8.0,10.0,per_gpt,1
1783,9,9,80.49062166121729,62,5,77,0.2,4,rough,9.0,10.0,per_gpt,3
1784,10,11,100.0,77,5,77,0.2,4,rough,10.0,10.0,per_gpt,2
1785,0,9,71.07425431413056,56,2,80,0.2,50,rough,0.0,10.0,per_gpt,-1
1786,1,8,100.0,79,2,80,0.2,50,rough,1.0,10.0,per_gpt,1
1787,2,7,94.31653125242438,76,2,80,0.2,50,rough,2.0,10.0,per_gpt,1
1788,3,10,54.971380445168315,45,2,80,0.2,50,rough,3.0,10.0,per_gpt,3
1789,4,11,67.5571200155954,53,2,80,0.2,50,rough,4.0,10.0,per_gpt,1
1790,5,12,19.835641932627297,17,2,80,0.2,50,rough,5.0,10.0,per_gpt,1
1791,6,7,94.31653125242438,75,2,80,0.2,50,rough,6.0,10.0,per_gpt,5
1792,7,8,100.0,79,2,80,0.2,50,rough,7.0,10.0,per_gpt,1
1793,8,9,71.07425431413056,57,2,80,0.2,50,rough,8.0,10.0,per_gpt,1
1794,9,7,94.31653125242438,75,2,80,0.2,50,rough,9.0,10.0,per_gpt,2
1795,10,8,100.0,79,2,80,0.2,50,rough,10.0,10.0,per_gpt,1
1796,0,30,42.89064803639478,34,7,80,0.4,51,rough,0.0,10.0,per_gpt,-1
1797,1,29,43.399393472022076,33,7,80,0.4,51,rough,1.0,10.0,per_gpt,1
1798,2,28,25.706490682451822,22,7,80,0.4,51,rough,2.0,10.0,per_gpt,1
1799,3,27,28.98055547052017,23,7,80,0.4,51,rough,3.0,10.0,per_gpt,1
1800,4,26,48.57687373965502,38,7,80,0.4,51,rough,4.0,10.0,per_gpt,1
1801,5,25,42.749904863632196,36,7,80,0.4,51,rough,5.0,10.0,per_gpt,1
1802,6,24,38.762589327331,30,7,80,0.4,51,rough,6.0,10.0,per_gpt,1
1803,7,23,72.68443233895277,57,7,80,0.4,51,rough,7.0,10.0,per_gpt,1
1804,8,22,100.0,79,7,80,0.4,51,rough,8.0,10.0,per_gpt,1
1805,9,21,56.220827971697474,45,7,80,0.4,51,rough,9.0,10.0,per_gpt,1
1806,10,22,100.0,81,7,80,0.4,51,rough,10.0,10.0,per_gpt,1
1807,0,10,22.171932105042668,15,23,65,0.0,52,rough,0.0,10.0,per_gpt,-1
1808,1,11,43.89024202496359,30,23,65,0.0,52,rough,1.0,10.0,per_gpt,1
1809,2,12,57.96059047562273,40,23,65,0.0,52,rough,2.0,10.0,per_gpt,1
1810,3,13,78.97747313007793,51,23,65,0.0,52,rough,3.0,10.0,per_gpt,1
1811,4,14,68.59250998356424,44,23,65,0.0,52,rough,4.0,10.0,per_gpt,1
1812,5,15,67.87040437867742,44,23,65,0.0,52,rough,5.0,10.0,per_gpt,1
1813,6,16,81.68598723679837,54,23,65,0.0,52,rough,6.0,10.0,per_gpt,1
1814,7,17,89.2074689064824,57,23,65,0.0,52,rough,7.0,10.0,per_gpt,1
1815,8,18,66.6395086469638,42,23,65,0.0,52,rough,8.0,10.0,per_gpt,1
1816,9,19,50.397917835038555,34,23,65,0.0,52,rough,9.0,10.0,per_gpt,1
1817,10,17,89.2074689064824,60,23,65,0.0,52,rough,10.0,10.0,per_gpt,2
1818,0,2,10.15405057581725,6,10,72,0.2,53,rough,0.0,10.0,per_gpt,-1
1819,1,3,9.55134213624245,9,10,72,0.2,53,rough,1.0,10.0,per_gpt,1
1820,2,4,29.285817539607713,22,10,72,0.2,53,rough,2.0,10.0,per_gpt,1
1821,3,5,31.280889518157988,23,10,72,0.2,53,rough,3.0,10.0,per_gpt,1
1822,4,6,42.35682796501017,32,10,72,0.2,53,rough,4.0,10.0,per_gpt,1
1823,5,7,55.036856287111156,40,10,72,0.2,53,rough,5.0,10.0,per_gpt,1
1824,6,8,39.34294520700327,30,10,72,0.2,53,rough,6.0,10.0,per_gpt,1
1825,7,9,51.77452266633278,38,10,72,0.2,53,rough,7.0,10.0,per_gpt,1
1826,8,10,96.31410498633852,68,10,72,0.2,53,rough,8.0,10.0,per_gpt,1
1827,9,11,99.44976369171053,71,10,72,0.2,53,rough,9.0,10.0,per_gpt,1
1828,10,12,53.89318183899125,39,10,72,0.2,53,rough,10.0,10.0,per_gpt,1
1829,0,2,34.32408586939028,26,20,76,0.4,54,rough,0.0,10.0,per_gpt,-1
1830,1,3,36.86697615196568,28,20,76,0.4,54,rough,1.0,10.0,per_gpt,1
1831,2,4,17.24489132376229,12,20,76,0.4,54,rough,2.0,10.0,per_gpt,1
1832,3,5,48.017749378768,36,20,76,0.4,54,rough,3.0,10.0,per_gpt,1
1833,4,6,61.93889914304662,45,20,76,0.4,54,rough,4.0,10.0,per_gpt,1
1834,5,7,45.82938226618058,34,20,76,0.4,54,rough,5.0,10.0,per_gpt,1
1835,6,8,19.33295205646459,14,20,76,0.4,54,rough,6.0,10.0,per_gpt,1
1836,7,9,50.040976858037965,38,20,76,0.4,54,rough,7.0,10.0,per_gpt,1
1837,8,10,100.0,75,20,76,0.4,54,rough,8.0,10.0,per_gpt,1
1838,9,11,70.69256952351188,54,20,76,0.4,54,rough,9.0,10.0,per_gpt,1
1839,10,12,45.21617528621696,35,20,76,0.4,54,rough,10.0,10.0,per_gpt,1
1840,0,10,66.80373901576594,49,28,75,0.0,55,rough,0.0,10.0,per_gpt,-1
1841,1,11,72.03996978707424,55,28,75,0.0,55,rough,1.0,10.0,per_gpt,1
1842,2,12,43.51451620379443,32,28,75,0.0,55,rough,2.0,10.0,per_gpt,1
1843,3,13,50.54770096476855,38,28,75,0.0,55,rough,3.0,10.0,per_gpt,1
1844,4,14,32.22910746306229,23,28,75,0.0,55,rough,4.0,10.0,per_gpt,1
1845,5,11,72.03996978707424,54,28,75,0.0,55,rough,5.0,10.0,per_gpt,3
